IME;UTMname;UTMfullNam;Index_1km;UTMNameFul;Status;X_1;Y_1;X_2;Y_2;X_3;Y_3;X_4;Y_4
42;LH;LH42;87;LH4287;незаети площадки;25.15697132;42.6806573;25.14477205;42.68046031;25.14450411;42.68946116;25.15670514;42.68965822
43;LH;LH43;9;LH4309;незаети площадки;25.05600911;42.78704892;25.04378969;42.78684076;25.04350612;42.79584092;25.05572731;42.79604915
43;LH;LH43;41;LH4341;незаети площадки;25.10708136;42.71586412;25.09487554;42.71566168;25.09460006;42.72466222;25.10680764;42.72486472
43;LH;LH43;58;LH4358;незаети площадки;25.117381;42.77906962;25.10516271;42.77886804;25.10488811;42.78786854;25.11710817;42.78807019
43;LH;LH43;60;LH4360;незаети площадки;25.13176344;42.70726435;25.11955913;42.70706457;25.1192873;42.71606526;25.13149337;42.7162651
43;LH;LH43;86;LH4386;незаети площадки;25.15457133;42.76166501;25.14235619;42.76146746;25.14208714;42.77046818;25.15430405;42.77066579
44;LH;LH44;21;LH4421;незаети площадки;25.0798917;42.80546203;25.06766848;42.80525635;25.06738819;42.81425661;25.07961319;42.81446236
44;LH;LH44;26;LH4426;незаети площадки;25.07849784;42.85046349;25.06626576;42.85025749;25.06598482;42.85925767;25.07821868;42.85946374
44;LH;LH44;29;LH4429;незаети площадки;25.07765998;42.87746418;25.06542257;42.87725798;25.06514125;42.88625812;25.07738044;42.88646438
44;LH;LH44;35;LH4435;незаети площадки;25.09100731;42.84166787;25.07877687;42.84146323;25.07849784;42.85046349;25.09073005;42.85066819
44;LH;LH44;53;LH4453;незаети площадки;25.11601561;42.82407227;25.10378846;42.82387038;25.10351323;42.8328708;25.11574215;42.83307276
45;LH;LH45;8;LH4508;незаети площадки;25.05063273;42.95805053;25.03837956;42.95784113;25.03809351;42.96684099;25.05034846;42.96705046
45;LH;LH45;11;LH4511;незаети площадки;25.0648598;42.89525824;25.05261897;42.8950506;25.05233561;42.90405064;25.06457823;42.90425834
45;LH;LH45;49;LH4549;незаети площадки;25.09936958;42.96787522;25.0871141;42.967671;25.08683506;42.9766711;25.09909231;42.97687539
45;LH;LH45;51;LH4551;незаети площадки;25.11382443;42.8960757;25.10158308;42.8958733;25.10130684;42.90487359;25.11354996;42.90507606
45;LH;LH45;92;LH4592;незаети площадки;25.16252372;42.90587285;25.1502801;42.90567561;25.15001085;42.91467614;25.16225625;42.91487344
46;LH;LH46;9;LH4609;незаети площадки;25.04749854;43.05704887;25.03522571;43.05683875;25.0349382;43.06583843;25.04721283;43.06604862
46;LH;LH46;18;LH4618;незаети площадки;25.0600553;43.04825784;25.04778413;43.0480491;25.04749854;43.05704887;25.05977151;43.05725768
46;LH;LH46;55;LH4655;незаети площадки;25.10997041;43.0220793;25.09770409;43.021876;25.09742606;43.03087608;25.10969418;43.03107944
46;LH;LH46;92;LH4692;незаети площадки;25.15984346;42.99587807;25.147582;42.99568022;25.14731151;43.00468059;25.15957475;43.0048785
46;LH;LH46;99;LH4699;незаети площадки;25.15795992;43.0588808;25.14568593;43.05868251;25.14541456;43.06768278;25.15769035;43.06788112
47;LH;LH47;9;LH4709;незаети площадки;25.04463547;43.14704571;25.03234466;43.14683492;25.03205583;43.15583445;25.04434844;43.1560453
47;LH;LH47;62;LH4762;незаети площадки;25.12031307;43.08528237;25.10803407;43.08507995;25.10775694;43.09407998;25.12003774;43.09428246
47;LH;LH47;63;LH4763;незаети площадки;25.12003774;43.09428246;25.10775694;43.09407998;25.10747968;43.10307999;25.11976228;43.10328254
47;LH;LH47;77;LH4777;незаети площадки;25.13122324;43.1304841;25.11893513;43.13028268;25.11865916;43.13928269;25.13094908;43.13948418
47;LH;LH47;80;LH4780;незаети площадки;25.14541456;43.06768278;25.1331389;43.06748311;25.13286561;43.0764833;25.14514307;43.07668303
48;LH;LH48;36;LH4836;незаети площадки;25.07953455;43.21066835;25.06723072;43.21046108;25.06694637;43.21946069;25.07925201;43.21966804
48;LH;LH48;54;LH4854;незаети площадки;25.10470006;43.19307927;25.09239959;43.19287477;25.09211911;43.20187455;25.10442139;43.20207911
48;LH;LH48;58;LH4858;незаети площадки;25.10358462;43.22907855;25.09127691;43.22887379;25.09099592;43.2378735;25.10330544;43.23807833
48;LH;LH48;70;LH4870;незаети площадки;25.13040036;43.15748429;25.11810684;43.15728268;25.11783049;43.16628265;25.13012581;43.16648432
48;LH;LH48;91;LH4891;незаети площадки;25.15471683;43.1668837;25.14242126;43.16668467;25.14214838;43.17568475;25.15444576;43.17588384
49;LH;LH49;58;LH4958;незаети площадки;25.10078699;43.31907564;25.08846116;43.31887024;25.08817886;43.3278698;25.10050652;43.32807526
49;LH;LH49;63;LH4963;незаети площадки;25.11450431;43.27428105;25.10218742;43.27407729;25.10190759;43.28307699;25.1142263;43.28328081
49;LH;LH49;66;LH4966;незаети площадки;25.11366988;43.30128029;25.10134755;43.30107635;25.10106734;43.310076;25.11339148;43.31028001
49;LH;LH49;71;LH4971;незаети площадки;25.12737335;43.25648377;25.11505995;43.25628147;25.1147822;43.26528127;25.1270974;43.26548363
49;LH;LH49;82;LH4982;незаети площадки;25.13941273;43.26568467;25.1270974;43.26548363;25.12682133;43.27448347;25.13913847;43.27468458
50;LH;LH50;32;LH5032;незаети площадки;25.22436573;42.45658724;25.21220959;42.45639822;25.2119534;42.46539977;25.22411129;42.46558884
50;LH;LH50;37;LH5037;незаети площадки;25.22309235;42.50159512;25.2109275;42.50140581;25.21067072;42.51040728;25.22283732;42.51059665
50;LH;LH50;62;LH5062;незаети площадки;25.26083487;42.45714655;25.24867837;42.4569614;25.24842741;42.46596313;25.26058564;42.46614834
50;LH;LH50;85;LH5085;незаети площадки;25.28441062;42.48451863;25.27224868;42.48433589;25.27200085;42.49333768;25.28416453;42.49352049
50;LH;LH50;86;LH5086;незаети площадки;25.28416453;42.49352049;25.27200085;42.49333768;25.27175291;42.50233946;25.28391834;42.50252232
51;LH;LH51;36;LH5136;незаети площадки;25.22079288;42.58260834;25.20861231;42.58241849;25.20835448;42.59141982;25.2205368;42.59160973
51;LH;LH51;58;LH5158;незаети площадки;25.24464911;42.60098715;25.2324648;42.60079977;25.23221023;42.6098012;25.24439629;42.60998863
51;LH;LH51;63;LH5163;незаети площадки;25.2580871;42.55616532;25.24591143;42.55597953;25.24565919;42.56498108;25.25783662;42.56516693
51;LH;LH51;80;LH5180;незаети площадки;25.28317908;42.52952774;25.27100841;42.52934471;25.27076002;42.53834642;25.28293243;42.53852951
51;LH;LH51;92;LH5192;незаети площадки;25.29485994;42.54771313;25.28268567;42.54753127;25.2824388;42.55653302;25.29461481;42.55671493
52;LH;LH52;6;LH5206;незаети площадки;25.18163277;42.67204634;25.16943501;42.671852;25.16917072;42.680853;25.18137023;42.68104739
52;LH;LH52;26;LH5226;незаети площадки;25.20602865;42.67243111;25.19383065;42.67223937;25.19356987;42.68124049;25.20576963;42.68143229
52;LH;LH52;72;LH5272;незаети площадки;25.26802016;42.6373643;25.2558286;42.63717929;25.25557708;42.64618076;25.26777039;42.64636584
52;LH;LH52;83;LH5283;незаети площадки;25.27996382;42.64654961;25.26777039;42.64636584;25.26752051;42.65536735;25.2797157;42.65555119
52;LH;LH52;88;LH5288;незаети площадки;25.27872207;42.69155734;25.26651985;42.69137327;25.2662694;42.70037471;25.27847338;42.70055883
53;LH;LH53;0;LH5300;незаети площадки;25.1805819;42.70805047;25.1683771;42.70785589;25.16811232;42.71685682;25.18031888;42.71705147
53;LH;LH53;13;LH5313;незаети площадки;25.19200269;42.73524687;25.17979248;42.73505341;25.1795291;42.74405436;25.19174107;42.74424788
53;LH;LH53;42;LH5342;незаети площадки;25.22889024;42.72681825;25.21668143;42.72662875;25.21642346;42.73562989;25.22863403;42.73581945
53;LH;LH53;50;LH5350;незаети площадки;25.24160769;42.70900387;25.22940229;42.70881579;25.22914632;42.71781703;25.24135348;42.71800517
53;LH;LH53;63;LH5363;незаети площадки;25.25305551;42.73619466;25.24084471;42.73600771;25.24059015;42.74500895;25.25280272;42.74519597
54;LH;LH54;5;LH5405;незаети площадки;25.1766239;42.84306376;25.16439258;42.84286827;25.16412597;42.85186897;25.17635906;42.85206453
54;LH;LH54;7;LH5407;незаети площадки;25.1760941;42.86106527;25.16385924;42.86086965;25.16359238;42.86987032;25.17582902;42.870066
54;LH;LH54;26;LH5426;незаети площадки;25.2008256;42.85245172;25.18859227;42.85225878;25.18832909;42.86125958;25.20056419;42.86145259
54;LH;LH54;67;LH5467;незаети площадки;25.2495058;42.86221154;25.23727022;42.86202376;25.23701402;42.87102479;25.24925138;42.87121263
54;LH;LH54;86;LH5486;незаети площадки;25.27422807;42.85358195;25.26199404;42.85339685;25.2617415;42.86239801;25.27397732;42.86258318
55;LH;LH55;29;LH5529;незаети площадки;25.19741788;42.96946179;25.18516141;42.96926806;25.18489664;42.97826867;25.1971549;42.97846246
55;LH;LH55;40;LH5540;незаети площадки;25.22426047;42.88883755;25.21201979;42.88864698;25.21175968;42.89764784;25.22400214;42.89783847
55;LH;LH55;59;LH5559;незаети площадки;25.23418801;42.97003512;25.22193118;42.96984532;25.22167177;42.97884611;25.23393039;42.97903596
55;LH;LH55;83;LH5583;незаети площадки;25.27247034;42.91659018;25.26022386;42.91640467;25.25997051;42.92540573;25.27221878;42.92559129
55;LH;LH55;86;LH5586;незаети площадки;25.2717153;42.94359348;25.25946347;42.94340779;25.25920977;42.9524088;25.27146338;42.95259454
56;LH;LH56;5;LH5605;незаети площадки;25.17130392;43.02307605;25.15903697;43.02287933;25.15876789;43.03187972;25.17103664;43.03207651
56;LH;LH56;37;LH5637;незаети площадки;25.20758156;43.04165959;25.19531066;43.04146669;25.19504671;43.05046723;25.20731941;43.05066019
56;LH;LH56;42;LH5642;незаети площадки;25.2211526;42.99684763;25.20889053;42.99665635;25.20862898;43.00565702;25.22089284;43.00584837
56;LH;LH56;68;LH5668;незаети площадки;25.2441382;43.05123119;25.23186515;43.05104217;25.23160646;43.06004288;25.24388131;43.06023195
56;LH;LH56;97;LH5697;незаети площадки;25.28120947;43.04278938;25.26893786;43.04260437;25.26868466;43.05160527;25.28095806;43.05179034
57;LH;LH57;27;LH5727;незаети площадки;25.1926657;43.13147141;25.18037696;43.13127659;25.18010999;43.14027691;25.19240053;43.1404718
57;LH;LH57;56;LH5756;незаети площадки;25.22979229;43.12304739;25.21750499;43.12285658;25.21724354;43.1318571;25.22953264;43.13204797
57;LH;LH57;57;LH5757;незаети площадки;25.22953264;43.13204797;25.21724354;43.1318571;25.21698198;43.14085761;25.22927288;43.14104854
57;LH;LH57;66;LH5766;незаети площадки;25.24207971;43.12323688;25.22979229;43.12304739;25.22953264;43.13204797;25.24182186;43.13223752
57;LH;LH57;82;LH5782;незаети площадки;25.26767072;43.08760871;25.25539026;43.08742209;25.25513468;43.09642285;25.26741695;43.09660953
58;LH;LH58;15;LH5815;незаети площадки;25.17823777;43.20327876;25.16593473;43.20308213;25.16566496;43.21208227;25.17796981;43.21227896
58;LH;LH58;18;LH5818;незаети площадки;25.17743353;43.23027932;25.16512507;43.2300825;25.16485493;43.23908259;25.17716521;43.23927947
58;LH;LH58;56;LH5856;незаети площадки;25.22719044;43.21305252;25.2148851;43.21286112;25.21462245;43.22186148;25.2269296;43.22205295
58;LH;LH58;65;LH5865;незаети площадки;25.23975482;43.2042421;25.22745116;43.20405208;25.22719044;43.21305252;25.2394959;43.21324261
58;LH;LH58;73;LH5873;незаети площадки;25.25257245;43.18642963;25.24027229;43.18624105;25.24001362;43.19524158;25.25231558;43.19543022
59;LH;LH59;9;LH5909;незаети площадки;25.16214671;43.32908267;25.14981842;43.32888385;25.14954509;43.33788371;25.1618752;43.33808259
59;LH;LH59;30;LH5930;незаети площадки;25.2015213;43.24866953;25.18920897;43.24847523;25.18894221;43.25747542;25.20125635;43.25766977
59;LH;LH59;36;LH5936;незаети площадки;25.19992976;43.30267077;25.18760655;43.30247611;25.18733905;43.3114762;25.19966408;43.31167092
59;LH;LH59;46;LH5946;незаети площадки;25.2122531;43.3028641;25.19992976;43.30267077;25.19966408;43.31167092;25.21198923;43.31186432
59;LH;LH59;80;LH5980;незаети площадки;25.26308479;43.24962113;25.25077185;43.24943346;25.25051415;43.25843394;25.26282889;43.25862167
60;LH;LH60;7;LH6007;незаети площадки;25.30824953;42.50288417;25.29608388;42.50270389;25.29583932;42.51170577;25.30800671;42.5118861
60;LH;LH60;11;LH6011;незаети площадки;25.32185943;42.44905089;25.30970412;42.44887224;25.30946197;42.45787427;25.32161902;42.45805297
60;LH;LH60;30;LH6030;незаети площадки;25.34640722;42.44040212;25.33425343;42.4402261;25.33401486;42.44922825;25.3461704;42.44940433
60;LH;LH60;47;LH6047;незаети площадки;25.35691325;42.50359237;25.34474715;42.50341726;25.34450957;42.51241936;25.3566774;42.51259453
60;LH;LH60;92;LH6092;незаети площадки;25.41887936;42.45943622;25.40672145;42.45926783;25.4064931;42.46827028;25.41865276;42.46843873
61;LH;LH61;8;LH6108;незаети площадки;25.30557238;42.6019046;25.2933875;42.6017237;25.2931417;42.61072541;25.30532833;42.61090637
61;LH;LH61;36;LH6136;незаети площадки;25.34260494;42.58443562;25.33042323;42.58425871;25.33018291;42.59326062;25.34236637;42.59343758
61;LH;LH61;64;LH6164;незаети площадки;25.37961704;42.56695426;25.3674385;42.56678135;25.36720365;42.57578345;25.37938394;42.57595642
61;LH;LH61;75;LH6175;незаети площадки;25.39156433;42.57612809;25.37938394;42.57595642;25.37915073;42.58495856;25.39133287;42.58513028
61;LH;LH61;83;LH6183;незаети площадки;25.40420392;42.55829392;25.39202693;42.55812365;25.39179568;42.56712587;25.40397443;42.5672962
62;LH;LH62;20;LH6220;незаети площадки;25.32946128;42.62026626;25.31727267;42.62008784;25.31703015;42.62908963;25.32922052;42.6292681
62;LH;LH62;28;LH6228;незаети площадки;25.32753208;42.69228061;25.31532941;42.69210174;25.315086;42.70110341;25.32729043;42.70128233
62;LH;LH62;53;LH6253;незаети площадки;25.36532096;42.64779974;25.35312675;42.64762504;25.35288917;42.65662695;25.36508513;42.6568017
62;LH;LH62;61;LH6261;незаети площадки;25.37798308;42.62996905;25.36579228;42.62979576;25.36555667;42.63879775;25.37774923;42.6389711
62;LH;LH62;99;LH6299;незаети площадки;25.41272452;42.70249841;25.40051933;42.70232858;25.40028814;42.71133062;25.4124951;42.7115005
63;LH;LH63;3;LH6303;незаети площадки;25.30189987;42.73692948;25.28968861;42.73674773;25.28944111;42.74574921;25.30165413;42.74593101
63;LH;LH63;11;LH6311;незаети площадки;25.31459884;42.7191067;25.302391;42.71892636;25.30214549;42.72792793;25.3143551;42.72810832
63;LH;LH63;16;LH6316;незаети площадки;25.313379;42.76411466;25.30116233;42.76393404;25.30091625;42.77293553;25.31313469;42.77311621
63;LH;LH63;28;LH6328;незаети площадки;25.32511059;42.78229717;25.31289027;42.78211774;25.31264574;42.79111925;25.32486783;42.79129874
63;LH;LH63;83;LH6383;незаети площадки;25.39959394;42.73833664;25.3873818;42.7381653;25.38714842;42.74716722;25.39936233;42.74733862
64;LH;LH64;0;LH6400;незаети площадки;25.30017736;42.79993991;25.28795372;42.79975776;25.28770542;42.80875913;25.29993083;42.80894134
64;LH;LH64;30;LH6430;незаети площадки;25.33684893;42.80047853;25.32462496;42.8003003;25.32438197;42.80930184;25.33660771;42.80948013
64;LH;LH64;56;LH6456;незаети площадки;25.35986953;42.85484111;25.3476347;42.85466515;25.3473946;42.86366671;25.3596312;42.86384272
